,room_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
138,472984,2345707.0,Private room,Valencia,Valenci,35,4.5,3.0,1.0,1.0,22.0,1.0,39.475437,-0.344523,2016-01-05 14:32:34.449224
139,473041,2174603.0,Entire home/apt,Valencia,Valenci,5,4.5,2.0,0.0,1.0,44.0,6.0,39.462544,-0.371628,2016-01-05 13:05:55.181337
140,478752,2370939.0,Entire home/apt,Valencia,Valenci,109,5.0,4.0,1.0,1.0,56.0,3.0,39.490087,-0.403359,2016-01-05 12:47:29.967884
141,480180,713025.0,Entire home/apt,Valencia,Valenci,9,5.0,2.0,1.0,1.0,101.0,3.0,39.471838,-0.376254,2016-01-05 13:56:22.518884
142,480218,713025.0,Entire home/apt,Valencia,Valenci,6,4.5,2.0,1.0,,112.0,3.0,39.47047,-0.376411,2016-01-05 12:01:24.793740
143,480407,1480395.0,Private room,Valencia,Valenci,44,4.5,2.0,1.0,,13.0,2.0,39.482418,-0.386532,2016-01-05 11:56:09.722413
144,480627,1141149.0,Entire home/apt,Valencia,Valenci,12,4.0,4.0,2.0,1.0,84.0,4.0,39.470728,-0.374493,2016-01-05 12:55:14.386735
145,480728,1948834.0,Entire home/apt,Valencia,Valenci,86,4.5,4.0,3.0,1.0,32.0,6.0,39.463687,-0.373055,2016-01-05 12:19:42.277591
146,480792,921786.0,Entire home/apt,Valencia,Valenci,50,5.0,4.0,2.0,1.0,67.0,3.0,39.482769,-0.326597,2016-01-05 12:29:56.052029
147,481662,2385898.0,Entire home/apt,Valencia,Valenci,33,4.5,4.0,2.0,1.0,65.0,3.0,39.461906,-0.345284,2016-01-05 14:08:23.626914
148,487638,2042597.0,Entire home/apt,Valencia,Valenci,26,5.0,2.0,1.0,1.0,84.0,2.0,39.469292,-0.364885,2016-01-05 12:05:08.772469
149,487639,2351355.0,Entire home/apt,Valencia,Valenci,24,5.0,4.0,1.0,1.0,56.0,2.0,39.474277,-0.328009,2016-01-05 13:09:02.732673
150,491152,2345188.0,Private room,Valencia,Valenci,13,4.5,4.0,1.0,1.0,28.0,1.0,39.473506,-0.346181,2016-01-05 13:04:48.157628
151,491295,2428435.0,Entire home/apt,Valencia,Valenci,9,4.5,3.0,2.0,1.0,77.0,5.0,39.475236,-0.328212,2016-01-05 14:29:46.973666
152,493409,2437757.0,Entire home/apt,Valencia,Valenci,0,,,5.0,2.0,224.0,2.0,39.463312,-0.339237,2016-01-05 13:43:00.191996
153,493518,596163.0,Entire home/apt,Valencia,Valenci,7,4.0,,2.0,,51.0,2.0,39.472302,-0.328704,2016-01-05 12:06:01.829371
154,503545,2483556.0,Private room,Valencia,Valenci,32,4.5,,1.0,2.0,39.0,1.0,39.461335,-0.390841,2016-01-05 14:40:40.741944
155,509643,2511303.0,Private room,Valencia,Valenci,1,4.0,,1.0,1.0,29.0,3.0,39.475181,-0.360888,2016-01-05 12:29:28.635280
156,518168,2508795.0,Entire home/apt,Valencia,Valenci,22,4.5,,4.0,2.0,56.0,2.0,39.462767,-0.384622,2016-01-05 12:07:10.553245
157,518929,2553972.0,Entire home/apt,Valencia,Valenci,0,,,4.0,3.0,120.0,14.0,39.473717,-0.374627,2016-01-05 13:03:53.021576
158,521661,2565718.0,Entire home/apt,Valencia,Valenci,13,4.0,4.0,3.0,1.0,90.0,2.0,39.474388,-0.384015,2016-01-05 14:14:29.282049
159,522347,2751768.0,Private room,Valencia,Valenci,134,4.5,2.0,1.0,1.0,32.0,2.0,39.475183,-0.375143,2016-01-05 14:08:50.269976
160,523087,1909700.0,Private room,Valencia,Valenci,9,4.5,2.0,1.0,2.0,50.0,2.0,39.469897,-0.364679,2016-01-05 11:53:33.896244
161,524362,2539984.0,Entire home/apt,Val�ncia,Val�nci,1,5.0,5.0,3.0,1.0,134.0,4.0,39.455327,-0.361019,2016-01-05 13:47:54.405610
162,524523,140702.0,Private room,Valencia,Valenci,30,5.0,1.0,1.0,1.0,22.0,1.0,39.476804,-0.363499,2016-01-05 12:51:29.186044
163,526255,2586809.0,Entire home/apt,Valencia,Valenci,74,4.5,4.0,2.0,1.0,50.0,3.0,39.482849,-0.37891,2016-01-05 12:26:39.078820
164,528300,1326001.0,Entire home/apt,Valencia,Valenci,0,,,2.0,2.0,67.0,3.0,39.463242,-0.345333,2016-01-05 11:58:31.302948
165,528679,1326001.0,Entire home/apt,Valencia,Valenci,2,5.0,,3.0,2.0,73.0,3.0,39.476261,-0.355477,2016-01-05 14:12:48.094933
166,528732,2597557.0,Entire home/apt,Valencia,Valenci,127,5.0,4.0,1.0,1.0,72.0,2.0,39.478394,-0.378432,2016-01-05 12:33:13.697979
167,530706,2605658.0,Entire home/apt,Valencia,Valenci,27,4.5,2.0,1.0,1.0,56.0,1.0,39.472319,-0.380932,2016-01-05 12:01:53.886252
168,532688,2552803.0,Private room,Valencia,Valenci,9,4.5,2.0,1.0,1.0,11.0,1.0,39.485484,-0.359174,2016-01-05 13:34:28.783436
169,533128,2248311.0,Private room,Valencia,Valenci,0,,4.0,1.0,2.0,13.0,7.0,39.464419,-0.378372,2016-01-05 12:55:18.218462
170,533956,2624868.0,Entire home/apt,Valencia,Valenci,52,5.0,3.0,2.0,1.0,56.0,4.0,39.473314,-0.382938,2016-01-05 14:02:26.594499
171,536189,2634543.0,Entire home/apt,Valencia,Valenci,1,4.0,,2.0,1.0,56.0,,39.480565,-0.326689,2016-01-05 12:39:50.072326
172,538263,2644157.0,Entire home/apt,Valencia,Valenci,6,5.0,3.0,3.0,1.0,67.0,1.0,39.477742,-0.358232,2016-01-05 12:46:25.187529
