,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
392,641360,3204162,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),169,5.0,4,,,131.0,3.0,45.439027,12.335191,2016-11-20 16:28:38.376676
393,644206,3215960,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),31,4.5,7,,,207.0,2.0,45.446247,12.332394,2016-11-20 21:51:22.863471
394,644245,3215960,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),96,4.5,8,,,207.0,2.0,45.440301,12.32324,2016-11-20 16:45:10.938258
395,648497,3215031,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),93,4.5,7,,,185.0,3.0,45.436995,12.331605,2016-11-20 15:54:54.713466
396,648606,3254530,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),174,5.0,5,,,205.0,,45.435544,12.336948,2016-11-20 19:55:39.080787
397,649092,2399510,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),71,4.0,6,,,164.0,3.0,45.437659,12.337222,2016-11-20 16:39:42.027983
398,650767,3268637,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),40,4.5,5,,,216.0,2.0,45.434757,12.340896,2016-11-20 17:37:40.887746
399,652116,3296218,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),59,4.5,4,,,108.0,,45.437308,12.327333,2016-11-20 20:32:04.496528
400,652874,3281444,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),195,4.5,6,,,131.0,4.0,45.438537,12.333289,2016-11-20 18:38:53.985769
401,655245,3161400,Private room,,MARGHERA,186,4.5,2,,,60.0,2.0,45.47764,12.214871,2016-11-20 17:38:17.869244
402,661019,3343123,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),8,4.5,2,,,137.0,3.0,45.437406,12.339619,2016-11-20 18:47:25.409562
403,664708,3358132,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),28,5.0,2,,,142.0,,45.432534,12.332123,2016-11-20 17:18:20.950104
404,672422,3343123,Entire home/apt,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),0,,2,,,137.0,3.0,45.443264,12.327466,2016-11-20 18:55:42.743242
405,673910,3437195,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),97,4.5,2,,,142.0,1.0,45.442748,12.329627,2016-11-20 15:48:34.333064
406,676323,3437195,Private room,,VENEZIA - MURANO - BURANO (VENEZIA INSULARE),91,4.5,2,,,142.0,1.0,45.443639,12.330745,2016-11-20 16:47:18.611326
