,room_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
2958,8230857,43077511,Entire home/apt,Budapest,Budapes,2,5.0,4.0,1.0,1.0,58.0,2.0,47.506829,18.990495,2016-03-22 08:36:31.877814
2959,8233253,37381833,Entire home/apt,Budapest,Budapes,4,5.0,,1.0,1.0,80.0,1.0,47.505015,19.046836,2016-03-22 10:42:12.195289
2960,8233382,22681154,Entire home/apt,Budapest,Budapes,27,5.0,,3.0,1.0,46.0,,47.494629,19.059509,2016-03-22 08:13:10.588047
2961,8233468,42988836,Private room,Budapest,Budapes,40,5.0,2.0,1.0,1.0,21.0,,47.49549,19.06253,2016-03-22 09:45:36.775544
2962,8234038,22681154,Entire home/apt,Budapest,Budapes,19,5.0,5.0,3.0,1.0,46.0,,47.496118,19.058394,2016-03-22 10:38:29.301154
2963,8234871,30163229,Entire home/apt,Budapest,Budapes,4,5.0,3.0,1.0,1.0,46.0,2.0,47.501396,19.055254,2016-03-22 08:04:09.483297
2964,8238362,11184233,Entire home/apt,Budapest,Budapes,25,5.0,3.0,0.0,1.0,38.0,,47.506788,19.061736,2016-03-22 08:38:15.226494
2965,8250119,43507311,Entire home/apt,Budapest,Budapes,1,5.0,3.0,1.0,1.0,79.0,,47.506119,19.036011,2016-03-22 07:37:06.701485
2966,8252695,40146892,Private room,Budapest,Budapes,1,,4.0,1.0,1.0,60.0,1.0,47.494868,19.018745,2016-03-22 07:33:25.639500
2967,8253627,43525506,Entire home/apt,Budapest,Budapes,0,,,2.0,2.0,561.0,1.0,47.456668,19.031952,2016-03-22 08:08:42.082648
2968,8253746,41448558,Entire home/apt,Budapest,Budapes,1,5.0,3.0,0.0,1.0,26.0,1.0,47.492173,19.064152,2016-03-22 08:55:04.133507
2969,8254612,37718080,Entire home/apt,Budapest,Budapes,12,4.5,4.0,2.0,3.0,69.0,,47.501744,19.050153,2016-03-22 10:24:33.134447
2970,8265236,21442447,Private room,Budapest,Budapes,2,4.0,5.0,1.0,,37.0,2.0,47.505415,19.065443,2016-03-22 09:19:45.626741
2971,8270187,7743105,Entire home/apt,Budapest,Budapes,50,5.0,4.0,2.0,1.0,41.0,1.0,47.494743,19.056005,2016-03-22 08:20:25.407008
2972,8273032,9293146,Entire home/apt,Budapest,Budapes,5,5.0,4.0,0.0,1.0,29.0,2.0,47.49194,19.055822,2016-03-22 10:43:49.216388
2973,8277133,30344686,Entire home/apt,Budapest,Budapes,11,5.0,3.0,1.0,1.0,25.0,1.0,47.506272,19.083234,2016-03-22 09:58:26.267812
2974,8281608,12736808,Entire home/apt,Budapest,Budapes,25,5.0,4.0,0.0,1.0,64.0,2.0,47.50312,19.059462,2016-03-22 09:24:38.108113
2975,8282501,15300199,Entire home/apt,Budapest,Budapes,45,5.0,2.0,1.0,1.0,34.0,2.0,47.498076,19.058446,2016-03-22 09:32:53.120204
