,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
1085,12541572,67955574,Entire home/apt,,Tallinn,6,4.5,2,2.0,1.0,34.0,2.0,59.442729,24.730167,2016-07-08 23:20:49.839929
1086,12554230,68045154,Entire home/apt,,Tallinn,7,5.0,4,2.0,1.0,34.0,2.0,59.428783,24.744945,2016-07-08 23:04:26.694768
1087,12554231,62618194,Entire home/apt,,Tallinn,2,,2,0.0,1.0,28.0,2.0,59.437925,24.769999,2016-07-08 23:32:02.865471
1088,12563552,36933236,Entire home/apt,,Tallinn,0,,4,0.0,1.0,68.0,1.0,59.441252,24.737443,2016-07-08 23:17:05.974875
1089,12578214,68212027,Entire home/apt,,Tallinn,0,,2,1.0,1.0,45.0,1.0,59.396124,24.646732,2016-07-08 23:15:11.501949
1090,12581904,5026738,Private room,,Tallinn,0,,2,1.0,1.0,57.0,1.0,59.434254,24.608102,2016-07-08 23:26:17.675143
1091,12585456,36933236,Entire home/apt,,Tallinn,2,,4,1.0,1.0,80.0,1.0,59.440979,24.755055,2016-07-09 00:10:43.616140
1092,12623645,21875499,Entire home/apt,,Tallinn,1,,2,1.0,1.0,48.0,1.0,59.429675,24.77214,2016-07-08 23:59:44.927550
1093,12624781,68545497,Entire home/apt,,Tallinn,3,4.5,2,1.0,1.0,34.0,2.0,59.449843,24.692033,2016-07-08 23:41:18.961985
1094,12640598,7704309,Entire home/apt,,Tallinn,0,,8,2.0,,109.0,1.0,59.430127,24.746428,2016-07-08 23:12:27.489648
1095,12650833,68715474,Entire home/apt,,Tallinn,12,5.0,4,0.0,1.0,43.0,1.0,59.426322,24.769865,2016-07-08 23:52:03.319539
1096,12661278,3682114,Entire home/apt,,Tallinn,0,,4,2.0,1.0,85.0,2.0,59.435977,24.721715,2016-07-08 23:35:22.433468
1097,12672004,24886796,Entire home/apt,,Tallinn,6,5.0,3,0.0,1.0,63.0,2.0,59.421349,24.755576,2016-07-09 00:04:11.252656
1098,12679734,68899993,Private room,,Tallinn,3,4.5,2,1.0,1.0,28.0,1.0,59.441376,24.774054,2016-07-08 23:50:26.481673
1099,12687435,68545497,Private room,,Tallinn,0,,1,1.0,1.0,29.0,2.0,59.449635,24.690194,2016-07-08 23:20:19.202126
1100,12716052,69139208,Entire home/apt,,Tallinn,10,4.5,2,0.0,1.0,40.0,1.0,59.442611,24.742698,2016-07-09 00:00:43.619900
1101,12720549,69162824,Entire home/apt,,Tallinn,1,,6,2.0,1.0,66.0,1.0,59.451892,24.691852,2016-07-08 23:33:18.258762
1102,12730800,2845816,Entire home/apt,,Tallinn,2,,2,0.0,1.0,52.0,1.0,59.436567,24.743508,2016-07-08 23:09:36.312543
1103,12760298,19909738,Entire home/apt,,Tallinn,1,,3,1.0,1.0,68.0,2.0,59.424834,24.741233,2016-07-08 23:17:03.049896
1104,12765590,19718016,Entire home/apt,,Tallinn,0,,4,2.0,1.0,56.0,1.0,59.429014,24.74629,2016-07-08 23:40:53.972970
1105,12766769,69139208,Entire home/apt,,Tallinn,11,4.5,2,1.0,1.0,50.0,1.0,59.444622,24.741923,2016-07-08 23:45:09.676161
1106,12778053,69527131,Entire home/apt,,Tallinn,0,,2,0.0,1.0,45.0,1.0,59.428526,24.761572,2016-07-08 23:23:40.154676
1107,12815998,66689735,Entire home/apt,,Tallinn,11,5.0,2,0.0,1.0,34.0,2.0,59.430689,24.76335,2016-07-08 23:12:44.732243
1108,12816147,9289827,Entire home/apt,,Tallinn,0,,2,1.0,1.0,97.0,2.0,59.439301,24.706516,2016-07-08 23:06:55.520937
1109,12825205,16590088,Entire home/apt,,Tallinn,0,,2,1.0,1.0,99.0,2.0,59.437651,24.746748,2016-07-08 23:06:00.575274
1110,12829342,52110329,Entire home/apt,,Tallinn,11,5.0,2,0.0,1.0,57.0,,59.440333,24.754031,2016-07-08 23:50:02.385512
1111,12832168,35889841,Entire home/apt,,Tallinn,4,4.0,4,2.0,1.0,67.0,1.0,59.428267,24.743102,2016-07-09 00:00:21.471914
1112,12843298,63327595,Entire home/apt,,Tallinn,1,,6,2.0,1.0,205.0,1.0,59.437254,24.748726,2016-07-08 23:40:48.052563
1113,12849697,12712221,Entire home/apt,,Tallinn,0,,2,0.0,1.0,58.0,2.0,59.440772,24.753244,2016-07-08 23:38:16.391936
1114,12856263,2613089,Entire home/apt,,Tallinn,0,,2,1.0,1.0,66.0,1.0,59.407186,24.651303,2016-07-08 23:48:31.189219
1115,12859259,70170601,Entire home/apt,,Tallinn,3,,3,0.0,1.0,35.0,2.0,59.437117,24.730746,2016-07-08 23:29:08.715469
1116,12860103,14460326,Entire home/apt,,Tallinn,0,,4,1.0,1.0,50.0,1.0,59.418905,24.740425,2016-07-09 00:12:38.716934
1117,12876885,55371086,Entire home/apt,,Tallinn,1,,7,1.0,2.0,56.0,1.0,59.441034,24.731166,2016-07-09 00:03:41.181413
1118,12880696,46822228,Entire home/apt,,Tallinn,0,,2,1.0,1.0,67.0,5.0,59.438541,24.760495,2016-07-08 23:45:18.463687
